temp,location,clouds,pressure,rain,time_stamp,humidity,wind
40.34,Boston University,1.00,1014.17,,2018-11-25 23:14:16-07,0.91,1.07
40.50,Financial District,1.00,1014.18,,2018-11-25 23:14:16-07,0.92,1.25
40.45,North Station,1.00,1014.19,,2018-11-25 23:14:16-07,0.91,1.22
40.48,South Station,1.00,1014.18,,2018-11-25 23:14:16-07,0.92,1.25
40.41,Theatre District,1.00,1014.18,,2018-11-25 23:14:16-07,0.92,1.22
35.06,Back Bay,0.58,991.69,,2018-11-28 00:56:39-07,0.79,5.58
35.02,Beacon Hill,0.57,991.68,,2018-11-28 00:56:39-07,0.79,5.60
34.99,Boston University,0.59,991.70,,2018-11-28 00:56:39-07,0.79,5.48
35.02,Fenway,0.59,991.70,,2018-11-28 00:56:39-07,0.79,5.51
35.48,Financial District,0.57,991.68,,2018-11-28 00:56:39-07,0.77,5.67
35.10,Haymarket Square,0.56,991.68,,2018-11-28 00:56:39-07,0.79,5.64
35.12,North End,0.56,991.68,,2018-11-28 00:56:39-07,0.79,5.66
35.10,North Station,0.56,991.68,,2018-11-28 00:56:39-07,0.79,5.62
35.02,Northeastern University,0.59,991.70,,2018-11-28 00:56:39-07,0.79,5.56
35.47,South Station,0.57,991.69,,2018-11-28 00:56:39-07,0.77,5.67
35.05,Theatre District,0.57,991.69,,2018-11-28 00:56:39-07,0.79,5.64
35.05,West End,0.56,991.68,,2018-11-28 00:56:39-07,0.79,5.61
37.72,Back Bay,0.41,998.44,,2018-11-28 20:19:00-07,0.71,11.04
37.70,Beacon Hill,0.41,998.43,,2018-11-28 20:19:00-07,0.71,11.09
37.75,Boston University,0.41,998.45,,2018-11-28 20:19:00-07,0.70,10.87
37.48,Fenway,0.41,998.45,,2018-11-28 20:19:00-07,0.71,10.93
39.99,Financial District,0.41,998.42,,2018-11-28 20:19:00-07,0.65,11.20
37.66,Haymarket Square,0.41,998.42,,2018-11-28 20:19:00-07,0.71,11.16
37.69,North End,0.41,998.41,,2018-11-28 20:19:00-07,0.71,11.18
37.58,North Station,0.41,998.42,,2018-11-28 20:19:00-07,0.71,11.12
37.41,Northeastern University,0.41,998.44,,2018-11-28 20:19:00-07,0.71,11.01
39.91,South Station,0.41,998.42,,2018-11-28 20:19:00-07,0.65,11.21
37.43,Theatre District,0.41,998.42,,2018-11-28 20:19:00-07,0.72,11.15
37.53,West End,0.41,998.42,,2018-11-28 20:19:00-07,0.71,11.10
38.25,North Station,0.58,997.47,,2018-11-28 18:27:06-07,0.72,10.44
41.09,Back Bay,0.67,991.62,,2018-11-28 09:32:09-07,0.63,10.41
40.98,Beacon Hill,0.68,991.61,,2018-11-28 09:32:09-07,0.64,10.39
41.17,Financial District,0.68,991.60,,2018-11-28 09:32:09-07,0.63,10.42
41.20,North Station,0.68,991.60,,2018-11-28 09:32:09-07,0.63,10.37
41.29,Theatre District,0.67,991.61,,2018-11-28 09:32:09-07,0.63,10.42
41.18,West End,0.68,991.60,,2018-11-28 09:32:09-07,0.63,10.38
37.25,Back Bay,0.88,1002.92,,2018-12-17 08:45:01-07,0.87,7.58
37.44,Fenway,0.89,1002.93,,2018-12-17 08:45:01-07,0.87,7.52
37.42,Financial District,0.88,1002.90,,2018-12-17 08:45:01-07,0.87,7.66
37.28,Haymarket Square,0.88,1002.90,,2018-12-17 08:45:01-07,0.87,7.63
37.40,North End,0.91,1002.88,,2018-12-17 08:45:01-07,0.87,7.55
37.46,North Station,0.91,1002.89,,2018-12-17 08:45:01-07,0.86,7.51
37.48,Northeastern University,0.89,1002.92,,2018-12-17 08:45:01-07,0.86,7.57
37.40,Theatre District,0.88,1002.91,,2018-12-17 08:45:01-07,0.87,7.64
34.98,Back Bay,1.00,1004.07,0.002,2018-12-17 03:45:01-07,0.92,9.88
34.78,Beacon Hill,1.00,1003.93,0.003,2018-12-17 03:45:01-07,0.93,10.01
34.88,Boston University,1.00,1003.96,0.003,2018-12-17 03:45:01-07,0.92,9.72
34.82,Fenway,1.00,1004.08,0.002,2018-12-17 03:45:01-07,0.92,9.72
35.75,Financial District,1.00,1003.91,0.003,2018-12-17 03:45:01-07,0.89,10.17
34.87,Haymarket Square,1.00,1004.06,0.003,2018-12-17 03:45:01-07,0.92,10.03
34.89,North End,1.00,1004.05,0.003,2018-12-17 03:45:01-07,0.92,10.06
34.71,North Station,1.00,1003.93,0.003,2018-12-17 03:45:01-07,0.93,10.04
34.68,Northeastern University,1.00,1003.93,0.002,2018-12-17 03:45:01-07,0.93,9.92
35.69,South Station,1.00,1003.91,0.003,2018-12-17 03:45:01-07,0.90,10.19
34.70,Theatre District,1.00,1004.05,0.003,2018-12-17 03:45:01-07,0.93,10.04
34.75,West End,1.00,1004.06,0.003,2018-12-17 03:45:01-07,0.93,9.95
40.36,Fenway,0.86,1014.17,,2018-11-25 21:40:55-07,0.94,2.58
40.50,Financial District,0.87,1014.18,,2018-11-25 21:40:55-07,0.94,2.58
40.58,Haymarket Square,0.87,1014.18,,2018-11-25 21:40:55-07,0.93,2.55
40.76,North Station,0.88,1013.96,,2018-11-25 21:40:55-07,0.93,2.72
37.73,Back Bay,0.63,1001.82,,2018-11-29 01:52:54-07,0.69,10.03
37.69,Beacon Hill,0.63,1001.81,,2018-11-29 01:52:54-07,0.69,10.05
37.63,Fenway,0.63,1001.84,,2018-11-29 01:52:54-07,0.69,9.97
37.92,Financial District,0.62,1001.80,,2018-11-29 01:52:54-07,0.68,10.10
37.72,Haymarket Square,0.63,1001.80,,2018-11-29 01:52:54-07,0.69,10.08
37.74,North End,0.63,1001.79,,2018-11-29 01:52:54-07,0.69,10.10
37.69,North Station,0.63,1001.80,,2018-11-29 01:52:54-07,0.69,10.07
37.61,Northeastern University,0.62,1001.84,,2018-11-29 01:52:54-07,0.69,10.01
37.88,South Station,0.62,1001.80,,2018-11-29 01:52:54-07,0.68,10.11
37.61,Theatre District,0.62,1001.81,,2018-11-29 01:52:54-07,0.69,10.08
37.65,West End,0.63,1001.80,,2018-11-29 01:52:54-07,0.69,10.06
40.98,Beacon Hill,1.00,1014.57,,2018-11-26 02:03:06-07,0.92,1.81
40.96,Boston University,1.00,1014.57,,2018-11-26 02:03:06-07,0.92,1.90
40.89,Fenway,1.00,1014.57,,2018-11-26 02:03:06-07,0.92,1.86
41.68,Financial District,1.00,1014.57,,2018-11-26 02:03:06-07,0.90,1.75
40.97,North Station,1.00,1014.58,,2018-11-26 02:03:06-07,0.92,1.82
40.95,Northeastern University,1.00,1014.56,,2018-11-26 02:03:06-07,0.92,1.82
40.97,Theatre District,1.00,1014.57,,2018-11-26 02:03:06-07,0.92,1.77
38.52,Back Bay,0.74,1000.97,,2018-12-17 16:45:01-07,0.71,9.78
38.44,Beacon Hill,0.73,1000.99,,2018-12-17 16:45:01-07,0.71,9.58
38.51,Boston University,0.74,1001.00,,2018-12-17 16:45:01-07,0.71,9.62
38.32,Fenway,0.76,1001.19,,2018-12-17 16:45:01-07,0.71,9.61
39.47,Financial District,0.74,1000.94,,2018-12-17 16:45:01-07,0.68,9.98
38.51,Haymarket Square,0.74,1000.93,,2018-12-17 16:45:01-07,0.70,9.99
38.47,North End,0.73,1000.97,,2018-12-17 16:45:01-07,0.71,9.68
38.46,North Station,0.74,1000.93,,2018-12-17 16:45:01-07,0.71,9.97
38.27,Northeastern University,0.73,1001.03,,2018-12-17 16:45:01-07,0.72,9.43
39.45,South Station,0.74,1000.94,,2018-12-17 16:45:01-07,0.68,9.96
38.40,Theatre District,0.74,1000.95,,2018-12-17 16:45:01-07,0.71,9.90
38.33,West End,0.73,1000.99,,2018-12-17 16:45:01-07,0.71,9.61
51.84,Beacon Hill,0.71,1021.60,,2018-12-15 10:45:02-07,0.75,6.74
51.81,Theatre District,0.71,1021.59,,2018-12-15 10:45:02-07,0.75,6.73
51.81,West End,0.71,1021.60,,2018-12-15 10:45:02-07,0.75,6.77
43.53,Back Bay,1.00,1014.17,0.0071,2018-12-02 07:52:54-07,0.95,6.59
43.45,Beacon Hill,1.00,1014.17,0.0081,2018-12-02 07:52:54-07,0.95,6.67
43.23,Boston University,1.00,1014.19,0.0051,2018-12-02 07:52:54-07,0.96,6.42
43.60,Fenway,1.00,1014.18,0.0052,2018-12-02 07:52:54-07,0.94,6.45
43.91,Financial District,1.00,1014.16,0.0092,2018-12-02 07:52:54-07,0.94,6.78
43.63,Haymarket Square,1.00,1014.16,0.009,2018-12-02 07:52:54-07,0.94,6.75
43.65,North End,1.00,1014.16,0.009,2018-12-02 07:52:54-07,0.94,6.78
43.67,North Station,1.00,1014.17,0.008,2018-12-02 07:52:54-07,0.94,6.72
43.66,Northeastern University,1.00,1014.17,0.0062,2018-12-02 07:52:54-07,0.94,6.53
43.94,South Station,1.00,1014.15,0.0092,2018-12-02 07:52:54-07,0.93,6.77
43.68,Theatre District,1.00,1014.16,0.0082,2018-12-02 07:52:54-07,0.94,6.71
43.63,West End,1.00,1014.17,0.0081,2018-12-02 07:52:54-07,0.94,6.70
33.12,Back Bay,0.05,1017.29,,2018-11-30 06:52:54-07,0.79,1.91
33.03,Beacon Hill,0.05,1017.29,,2018-11-30 06:52:54-07,0.80,1.92
33.02,Boston University,0.05,1017.29,,2018-11-30 06:52:54-07,0.80,1.80
33.15,Fenway,0.05,1017.29,,2018-11-30 06:52:54-07,0.79,1.85
34.45,Financial District,0.05,1017.30,,2018-11-30 06:52:54-07,0.75,2.01
33.10,Haymarket Square,0.05,1017.30,,2018-11-30 06:52:54-07,0.79,1.96
33.11,North End,0.05,1017.30,,2018-11-30 06:52:54-07,0.79,1.97
33.12,North Station,0.05,1017.29,,2018-11-30 06:52:54-07,0.79,1.93
33.23,Northeastern University,0.05,1017.29,,2018-11-30 06:52:54-07,0.79,1.91
34.49,South Station,0.05,1017.30,,2018-11-30 06:52:54-07,0.75,2.03
33.15,Theatre District,0.05,1017.29,,2018-11-30 06:52:54-07,0.79,1.98
33.08,West End,0.05,1017.29,,2018-11-30 06:52:54-07,0.79,1.92
40.89,Fenway,1.00,991.93,,2018-11-28 12:06:22-07,0.64,9.43
41.22,South Station,1.00,991.90,,2018-11-28 12:06:22-07,0.64,9.58
40.86,Theatre District,1.00,991.91,,2018-11-28 12:06:22-07,0.65,9.55
44.25,Back Bay,0.99,1001.47,0.2573,2018-11-26 20:15:20-07,0.89,12.16
44.22,Beacon Hill,0.99,1001.49,0.2583,2018-11-26 20:15:20-07,0.89,12.30
44.22,Boston University,0.99,1001.47,0.274,2018-11-26 20:15:20-07,0.89,11.74
44.08,Fenway,0.99,1001.45,0.241,2018-11-26 20:15:20-07,0.89,11.85
44.42,Financial District,0.99,1001.48,0.2203,2018-11-26 20:15:20-07,0.88,12.58
44.24,Haymarket Square,0.99,1001.50,0.2323,2018-11-26 20:15:20-07,0.89,12.49
44.27,North End,0.99,1001.50,0.221,2018-11-26 20:15:20-07,0.88,12.56
44.18,North Station,0.99,1001.50,0.242,2018-11-26 20:15:20-07,0.89,12.40
44.08,Northeastern University,0.99,1001.45,0.229,2018-11-26 20:15:20-07,0.89,12.05
44.39,South Station,0.99,1001.47,0.2197,2018-11-26 20:15:20-07,0.88,12.59
44.12,Theatre District,0.99,1001.47,0.235,2018-11-26 20:15:20-07,0.89,12.44
44.13,West End,0.99,1001.50,0.253,2018-11-26 20:15:20-07,0.89,12.35
37.89,Back Bay,0.99,1000.18,,2018-11-28 23:49:50-07,0.69,10.03
37.87,Beacon Hill,0.99,1000.17,,2018-11-28 23:49:50-07,0.69,10.02
37.90,Boston University,0.99,1000.20,,2018-11-28 23:49:50-07,0.69,9.98
37.84,Fenway,0.99,1000.20,,2018-11-28 23:49:50-07,0.69,10.02
38.11,Financial District,0.98,1000.17,,2018-11-28 23:49:50-07,0.69,10.06
37.89,Haymarket Square,0.98,1000.17,,2018-11-28 23:49:50-07,0.69,10.02
37.91,North End,0.98,1000.16,,2018-11-28 23:49:50-07,0.69,10.02
37.85,Northeastern University,0.99,1000.19,,2018-11-28 23:49:50-07,0.69,10.05
38.11,South Station,0.98,1000.17,,2018-11-28 23:49:50-07,0.69,10.07
37.85,Theatre District,0.98,1000.17,,2018-11-28 23:49:50-07,0.69,10.06
37.84,West End,0.98,1000.17,,2018-11-28 23:49:50-07,0.69,10.01
40.97,Back Bay,0.97,1014.44,,2018-11-26 01:21:59-07,0.92,1.36
40.96,Beacon Hill,0.97,1014.44,,2018-11-26 01:21:59-07,0.92,1.39
40.90,Boston University,0.97,1014.45,,2018-11-26 01:21:59-07,0.92,1.36
40.80,Fenway,0.98,1014.45,,2018-11-26 01:21:59-07,0.93,1.34
42.02,Financial District,0.97,1014.43,,2018-11-26 01:21:59-07,0.89,1.38
40.99,Haymarket Square,0.97,1014.43,,2018-11-26 01:21:59-07,0.92,1.41
41.03,North End,0.97,1014.43,,2018-11-26 01:21:59-07,0.92,1.41
40.95,North Station,0.97,1014.43,,2018-11-26 01:21:59-07,0.92,1.41
40.84,Northeastern University,0.98,1014.44,,2018-11-26 01:21:59-07,0.93,1.34
42.00,South Station,0.97,1014.43,,2018-11-26 01:21:59-07,0.89,1.37
40.90,Theatre District,0.97,1014.43,,2018-11-26 01:21:59-07,0.93,1.37
41.37,Back Bay,0.85,991.68,,2018-11-28 10:32:07-07,0.63,9.91
41.30,Beacon Hill,0.85,991.67,,2018-11-28 10:32:07-07,0.64,9.92
41.32,Boston University,0.85,991.69,,2018-11-28 10:32:07-07,0.63,9.88
41.48,Fenway,0.85,991.69,,2018-11-28 10:32:07-07,0.63,9.88
41.56,Financial District,0.85,991.66,,2018-11-28 10:32:07-07,0.63,9.94
41.38,Haymarket Square,0.85,991.66,,2018-11-28 10:32:07-07,0.64,9.93
41.40,North End,0.85,991.66,,2018-11-28 10:32:07-07,0.64,9.93
41.43,North Station,0.86,991.66,,2018-11-28 10:32:07-07,0.64,9.92
41.52,Northeastern University,0.85,991.69,,2018-11-28 10:32:07-07,0.63,9.90
41.61,South Station,0.85,991.66,,2018-11-28 10:32:07-07,0.63,9.94
41.47,Theatre District,0.85,991.67,,2018-11-28 10:32:07-07,0.63,9.93
41.40,West End,0.86,991.66,,2018-11-28 10:32:07-07,0.64,9.92
41.13,Back Bay,0.98,1014.34,,2018-11-25 23:49:43-07,0.92,1.80
41.09,Beacon Hill,0.98,1014.35,,2018-11-25 23:49:43-07,0.92,1.81
41.03,Boston University,0.98,1014.34,,2018-11-25 23:49:43-07,0.92,1.78
41.61,Financial District,0.98,1014.35,,2018-11-25 23:49:43-07,0.91,1.83
45.02,Back Bay,0.97,1012.39,,2018-11-26 11:05:09-07,0.88,4.43
44.90,Beacon Hill,0.96,1012.40,,2018-11-26 11:05:09-07,0.89,4.35
44.94,Financial District,0.96,1012.40,,2018-11-26 11:05:09-07,0.89,4.23
44.86,North Station,0.96,1012.40,,2018-11-26 11:05:09-07,0.89,4.30
45.09,Northeastern University,0.97,1012.38,,2018-11-26 11:05:09-07,0.88,4.49
44.90,Theatre District,0.97,1012.40,,2018-11-26 11:05:09-07,0.89,4.30
40.64,Haymarket Square,0.93,1013.78,,2018-11-25 22:17:45-07,0.92,3.01
40.68,North End,0.93,1013.78,,2018-11-25 22:17:45-07,0.92,3.03
40.56,South Station,0.93,1013.77,,2018-11-25 22:17:45-07,0.93,3.17
40.53,West End,0.93,1013.77,,2018-11-25 22:17:45-07,0.92,2.97
44.08,Back Bay,0.99,1005.41,0.1183,2018-11-26 18:15:20-07,0.90,11.02
44.09,Beacon Hill,0.99,1005.44,0.114,2018-11-26 18:15:20-07,0.90,11.07
44.06,Boston University,0.99,1005.38,0.1017,2018-11-26 18:15:20-07,0.90,10.91
43.86,Fenway,0.99,1005.36,0.11,2018-11-26 18:15:20-07,0.91,10.92
44.83,Financial District,0.99,1005.45,0.128,2018-11-26 18:15:20-07,0.88,11.14
44.11,Haymarket Square,0.98,1005.47,0.1117,2018-11-26 18:15:20-07,0.90,11.14
44.16,North End,0.98,1005.47,0.1107,2018-11-26 18:15:20-07,0.90,11.16
44.06,North Station,0.98,1005.47,0.104,2018-11-26 18:15:20-07,0.90,11.12
43.88,Northeastern University,0.99,1005.37,0.1183,2018-11-26 18:15:20-07,0.91,10.97
44.80,South Station,0.99,1005.44,0.1347,2018-11-26 18:15:20-07,0.88,11.14
43.98,Theatre District,0.99,1005.43,0.129,2018-11-26 18:15:20-07,0.90,11.10
44.00,West End,0.99,1005.46,0.1087,2018-11-26 18:15:20-07,0.90,11.10
38.02,Back Bay,1.00,1020.06,0.0182,2018-12-02 00:52:54-07,0.86,1.87
38.03,Beacon Hill,1.00,1020.07,0.0183,2018-12-02 00:52:54-07,0.86,1.91
37.94,Boston University,1.00,1020.06,0.0142,2018-12-02 00:52:54-07,0.86,1.74
37.82,Fenway,1.00,1020.06,0.0164,2018-12-02 00:52:54-07,0.86,1.79
38.03,Financial District,1.00,1020.06,0.021,2018-12-02 00:52:54-07,0.86,2.01
38.05,Haymarket Square,1.00,1020.07,0.0193,2018-12-02 00:52:54-07,0.86,1.96
38.09,North End,1.00,1020.07,0.0201,2018-12-02 00:52:54-07,0.86,1.98
38.00,North Station,1.00,1020.07,0.0183,2018-12-02 00:52:54-07,0.86,1.93
37.88,Northeastern University,1.00,1020.05,0.0193,2018-12-02 00:52:54-07,0.86,1.85
38.01,South Station,1.00,1020.06,0.0209,2018-12-02 00:52:54-07,0.86,2.02
37.94,Theatre District,1.00,1020.06,0.0201,2018-12-02 00:52:54-07,0.86,1.96
37.94,West End,1.00,1020.07,0.0183,2018-12-02 00:52:54-07,0.86,1.92
43.82,Back Bay,0.97,1005.89,0.2154,2018-11-26 17:42:27-07,0.91,10.94
43.79,Beacon Hill,0.97,1005.92,0.2274,2018-11-26 17:42:27-07,0.91,11.08
43.88,Boston University,0.98,1005.88,0.2072,2018-11-26 17:42:27-07,0.91,10.66
43.71,Fenway,0.98,1005.87,0.1525,2018-11-26 17:42:27-07,0.92,10.70
45.03,Financial District,0.97,1005.92,0.2215,2018-11-26 17:42:27-07,0.87,11.26
43.76,Haymarket Square,0.97,1005.93,0.2318,2018-11-26 17:42:27-07,0.92,11.23
43.79,North End,0.97,1005.94,0.1391,2018-11-26 17:42:27-07,0.92,11.28
43.73,North Station,0.97,1005.94,0.2364,2018-11-26 17:42:27-07,0.92,11.18
43.68,Northeastern University,0.98,1005.87,0.2046,2018-11-26 17:42:27-07,0.92,10.82
45.00,South Station,0.97,1005.91,0.2204,2018-11-26 17:42:27-07,0.87,11.25
43.67,Theatre District,0.97,1005.90,0.2217,2018-11-26 17:42:27-07,0.92,11.14
43.69,West End,0.97,1005.93,0.234,2018-11-26 17:42:27-07,0.92,11.14
40.01,Boston University,0.85,1022.52,,2018-12-16 05:45:02-07,0.75,7.21
41.10,South Station,0.85,1022.52,,2018-12-16 05:45:02-07,0.73,7.67
36.65,Back Bay,0.91,1022.66,,2018-12-01 21:52:54-07,0.84,1.07
36.59,Beacon Hill,0.90,1022.66,,2018-12-01 21:52:54-07,0.84,1.06
36.54,Boston University,0.92,1022.66,,2018-12-01 21:52:54-07,0.84,1.10
36.56,Fenway,0.92,1022.65,,2018-12-01 21:52:54-07,0.84,1.09
36.68,Financial District,0.90,1022.67,,2018-12-01 21:52:54-07,0.84,1.03
36.64,Haymarket Square,0.90,1022.67,,2018-12-01 21:52:54-07,0.84,1.04
36.67,North End,0.90,1022.67,,2018-12-01 21:52:54-07,0.84,1.04
36.62,North Station,0.90,1022.67,,2018-12-01 21:52:54-07,0.84,1.05
36.63,Northeastern University,0.92,1022.65,,2018-12-01 21:52:54-07,0.84,1.07
36.70,South Station,0.90,1022.66,,2018-12-01 21:52:54-07,0.84,1.03
36.63,Theatre District,0.91,1022.66,,2018-12-01 21:52:54-07,0.84,1.04
36.57,West End,0.90,1022.67,,2018-12-01 21:52:54-07,0.84,1.05
43.05,North Station,0.90,1014.56,0.004,2018-11-26 07:35:09-07,0.91,3.81
32.98,Back Bay,0.42,990.91,,2018-11-28 04:32:07-07,0.83,7.06
32.89,Beacon Hill,0.35,991.05,,2018-11-28 04:32:07-07,0.83,6.52
32.88,Boston University,0.37,991.06,,2018-11-28 04:32:07-07,0.83,6.38
32.96,Fenway,0.36,991.07,,2018-11-28 04:32:07-07,0.83,6.40
34.01,Financial District,0.35,991.05,,2018-11-28 04:32:07-07,0.79,6.57
33.10,Haymarket Square,0.35,991.04,,2018-11-28 04:32:07-07,0.82,6.57
33.13,North End,0.35,991.04,,2018-11-28 04:32:07-07,0.82,6.58
33.13,North Station,0.35,991.04,,2018-11-28 04:32:07-07,0.82,6.55
33.10,Northeastern University,0.42,991.00,,2018-11-28 04:32:07-07,0.83,6.67
34.03,South Station,0.35,991.05,,2018-11-28 04:32:07-07,0.79,6.57
33.12,Theatre District,0.35,991.05,,2018-11-28 04:32:07-07,0.82,6.54
33.07,West End,0.35,991.05,,2018-11-28 04:32:07-07,0.82,6.53
44.16,Fenway,0.58,1006.87,,2018-11-29 09:52:59-07,0.53,11.39
54.30,Back Bay,0.64,999.32,,2018-12-03 10:52:54-07,0.63,13.36
54.21,Beacon Hill,0.64,999.32,,2018-12-03 10:52:54-07,0.63,13.43
54.27,Boston University,0.64,999.32,,2018-12-03 10:52:54-07,0.62,13.36
54.29,Fenway,0.64,999.32,,2018-12-03 10:52:54-07,0.63,13.31
54.39,Financial District,0.65,999.31,,2018-12-03 10:52:54-07,0.63,13.42
54.26,Haymarket Square,0.65,999.31,,2018-12-03 10:52:54-07,0.63,13.49
54.28,North End,0.65,999.31,,2018-12-03 10:52:54-07,0.63,13.50
54.25,North Station,0.64,999.31,,2018-12-03 10:52:54-07,0.63,13.50
54.30,Northeastern University,0.64,999.32,,2018-12-03 10:52:54-07,0.63,13.29
54.40,South Station,0.65,999.31,,2018-12-03 10:52:54-07,0.63,13.38
54.25,Theatre District,0.64,999.32,,2018-12-03 10:52:54-07,0.63,13.38
54.22,West End,0.64,999.31,,2018-12-03 10:52:54-07,0.63,13.47
23.12,Back Bay,0.05,1027.51,,2018-12-12 21:24:57-07,0.47,4.17
23.07,Beacon Hill,0.05,1027.52,,2018-12-12 21:24:57-07,0.47,4.19
22.99,Boston University,0.05,1027.51,,2018-12-12 21:24:57-07,0.47,4.10
23.07,Fenway,0.05,1027.50,,2018-12-12 21:24:57-07,0.47,4.12
23.21,Financial District,0.04,1027.51,,2018-12-12 21:24:57-07,0.47,4.23
23.13,Haymarket Square,0.05,1027.52,,2018-12-12 21:24:57-07,0.47,4.22
23.16,North End,0.04,1027.52,,2018-12-12 21:24:57-07,0.47,4.23
23.10,North Station,0.05,1027.52,,2018-12-12 21:24:57-07,0.47,4.20
23.14,Northeastern University,0.05,1027.50,,2018-12-12 21:24:57-07,0.47,4.15
23.25,South Station,0.04,1027.51,,2018-12-12 21:24:57-07,0.47,4.24
23.18,Theatre District,0.05,1027.51,,2018-12-12 21:24:57-07,0.47,4.21
23.07,West End,0.05,1027.52,,2018-12-12 21:24:57-07,0.47,4.19
38.14,Boston University,0.37,998.34,,2018-11-28 19:32:08-07,0.71,10.49
37.93,Fenway,0.37,998.28,,2018-11-28 19:32:08-07,0.71,10.88
38.05,Haymarket Square,0.37,998.28,,2018-11-28 19:32:08-07,0.71,10.79
38.08,North End,0.37,998.28,,2018-11-28 19:32:08-07,0.71,10.82
37.79,Northeastern University,0.37,998.33,,2018-11-28 19:32:08-07,0.72,10.63
39.21,South Station,0.37,998.29,,2018-11-28 19:32:08-07,0.68,10.85
44.21,Beacon Hill,0.89,1014.20,,2018-11-26 08:35:09-07,0.89,4.95
44.39,Haymarket Square,0.89,1014.21,,2018-11-26 08:35:09-07,0.89,5.01
44.40,North Station,0.89,1014.21,,2018-11-26 08:35:09-07,0.89,4.99
44.37,Northeastern University,0.88,1014.19,,2018-11-26 08:35:09-07,0.89,4.86
44.44,Theatre District,0.89,1014.20,,2018-11-26 08:35:09-07,0.89,4.97
44.36,West End,0.89,1014.21,,2018-11-26 08:35:09-07,0.89,4.97
47.24,Back Bay,0.41,1021.65,,2018-12-15 14:45:01-07,0.70,6.60
47.27,Boston University,0.41,1021.65,,2018-12-15 14:45:01-07,0.69,6.49
47.16,Haymarket Square,0.42,1021.65,,2018-12-15 14:45:01-07,0.70,6.71
47.21,North End,0.42,1021.65,,2018-12-15 14:45:01-07,0.70,6.73
47.14,North Station,0.42,1021.65,,2018-12-15 14:45:01-07,0.70,6.68
47.02,Theatre District,0.41,1021.65,,2018-12-15 14:45:01-07,0.70,6.68
37.99,Back Bay,0.54,1023.52,,2018-12-01 15:52:54-07,0.71,2.37
37.80,Fenway,0.54,1023.52,,2018-12-01 15:52:54-07,0.72,2.40
38.60,Financial District,0.54,1023.52,,2018-12-01 15:52:54-07,0.70,2.33
37.95,Haymarket Square,0.53,1023.52,,2018-12-01 15:52:54-07,0.71,2.31
37.99,North End,0.53,1023.52,,2018-12-01 15:52:54-07,0.71,2.30
37.87,North Station,0.53,1023.52,,2018-12-01 15:52:54-07,0.72,2.30
37.79,Northeastern University,0.55,1023.52,,2018-12-01 15:52:54-07,0.72,2.40
37.80,Theatre District,0.54,1023.52,,2018-12-01 15:52:54-07,0.72,2.35
30.93,Back Bay,0.00,1012.33,,2018-12-18 11:45:01-07,0.46,13.06
30.83,Haymarket Square,0.00,1012.31,,2018-12-18 11:45:01-07,0.46,13.13
30.85,North End,0.00,1012.31,,2018-12-18 11:45:01-07,0.46,13.14
30.91,Northeastern University,0.00,1012.34,,2018-12-18 11:45:01-07,0.46,13.06
31.20,South Station,0.00,1012.31,,2018-12-18 11:45:01-07,0.45,13.19
30.81,Theatre District,0.00,1012.32,,2018-12-18 11:45:01-07,0.46,13.15
51.97,Back Bay,0.67,999.97,,2018-12-03 12:52:54-07,0.52,8.02
51.94,Beacon Hill,0.67,999.97,,2018-12-03 12:52:54-07,0.52,8.05
52.01,Boston University,0.67,999.98,,2018-12-03 12:52:54-07,0.52,7.94
51.88,Fenway,0.68,999.98,,2018-12-03 12:52:54-07,0.53,7.96
52.45,Financial District,0.67,999.96,,2018-12-03 12:52:54-07,0.51,8.11
51.91,Haymarket Square,0.67,999.96,,2018-12-03 12:52:54-07,0.52,8.10
51.94,North End,0.67,999.96,,2018-12-03 12:52:54-07,0.52,8.11
51.88,North Station,0.67,999.96,,2018-12-03 12:52:54-07,0.52,8.08
51.89,Northeastern University,0.68,999.98,,2018-12-03 12:52:54-07,0.53,7.99
52.44,South Station,0.67,999.97,,2018-12-03 12:52:54-07,0.51,8.10
51.84,Theatre District,0.67,999.97,,2018-12-03 12:52:54-07,0.53,8.07
51.84,West End,0.67,999.96,,2018-12-03 12:52:54-07,0.53,8.07
37.88,Back Bay,0.95,1017.50,,2018-11-30 16:52:54-07,0.66,3.82
37.86,Beacon Hill,0.95,1017.50,,2018-11-30 16:52:54-07,0.66,3.76
37.81,Boston University,0.95,1017.50,,2018-11-30 16:52:54-07,0.67,3.90
37.61,Fenway,0.95,1017.50,,2018-11-30 16:52:54-07,0.67,3.90
36.09,Financial District,0.95,1017.50,,2018-11-30 16:52:54-07,0.71,3.72
37.84,Haymarket Square,0.95,1017.50,,2018-11-30 16:52:54-07,0.67,3.71
37.88,North End,0.95,1017.50,,2018-11-30 16:52:54-07,0.66,3.70
37.77,North Station,0.95,1017.50,,2018-11-30 16:52:54-07,0.67,3.72
37.65,Northeastern University,0.95,1017.50,,2018-11-30 16:52:54-07,0.67,3.87
36.04,South Station,0.95,1017.50,,2018-11-30 16:52:54-07,0.72,3.72
37.68,Theatre District,0.95,1017.50,,2018-11-30 16:52:54-07,0.67,3.76
37.71,West End,0.95,1017.50,,2018-11-30 16:52:54-07,0.67,3.74
37.48,Back Bay,0.04,1012.02,,2018-11-29 18:52:54-07,0.66,7.91
